url,listing_id,zipcode,monthly_rent,bedrooms,bathrooms,square_feet,walk_score,transit_score,deposit,latitude,longitude,neighborhood,nbhd
https://www.apartments.com/butler-place-indianapolis-in/nhs553q/,nhs553q,46219,750,1,1.5,652,73,38,750,39.77064,-86.07945,Irvington,Irvington
https://www.apartments.com/the-meridian-south-indianapolis-in/8xcnes0/,8xcnes0,46260,1964,3,2,1672,19,29,500,39.88335,-86.19828,Crooked Creek,Crooked Creek
https://www.apartments.com/college-courts-of-nora-indianapolis-in/p2x21vt/,p2x21vt,46240,1114,2,2,1140,24,22,1114,39.92275,-86.14399,Nora Far Northside,Nora Far Northside
https://www.apartments.com/everly-at-meridian-hills-indianapolis-in/0eyqdb1/,0eyqdb1,46260,2009,3,2,1659,20,23,2009,39.87315,-86.17684,Delaware Trails,Delaware Trails
https://www.apartments.com/river-ridge-indianapolis-in/sy2xsz5/,sy2xsz5,46240,1727,2,2,1136,37,0,1727,39.92387,-86.08854,Keystone,Keystone
https://www.apartments.com/woodhaven-park-apartment-indianapolis-in/vz17sre/,vz17sre,46254,1170,3,2,1283,37,0,1170,39.83222,-86.2749,Northwest High School,Northwest High School
https://www.apartments.com/the-masters-apartments-indianapolis-in/k6ckpsc/,k6ckpsc,46250,1467,2,2,1000,33,17,1467,39.91828,-86.04569,Castleton,Castleton
https://www.apartments.com/indy-flats-indianapolis-in/5l46s5q/,5l46s5q,46202,922,1,1.5,569,75,57,922,39.7847,-86.15449,Near Northside,Near Northside
https://www.apartments.com/stonybrook-commons-indianapolis-in/91ql9w7/,91ql9w7,46235,1200,3,2,1190,11,0,1200,39.8129,-85.96642,Far Eastside,Far Eastside
https://www.apartments.com/kingston-square-apartments-indianapolis-in/d7rmzbl/,d7rmzbl,46226,1299,3,1.5,1025,48,36,1299,39.82201,-86.04288,Arlington Woods,Arlington Woods
https://www.apartments.com/notch-at-nora-indianapolis-in/494te5h/,494te5h,46240,1759,2,2,1020,65,31,1759,39.91104,-86.13513,North Central,North Central
https://www.apartments.com/idlewood-apartments-indianapolis-in/1zlsyj4/,1zlsyj4,46214,1105,2,2,1050,39,35,1105,39.82012,-86.28232,Eagle Creek,Eagle Creek
https://www.apartments.com/darby-court-indianapolis-in/0x1d5n2/,0x1d5n2,46224,1189,3,2.5,1540,30,0,1189,39.79523,-86.27007,Indianapolis,Indianapolis
https://www.apartments.com/the-residence-at-white-river-apartments-indianapolis-in/1zy0xc6/,1zy0xc6,46228,2425,3,2,1265,7,30,100,39.82598,-86.19661,Wynnedale Spring Hill,Wynnedale Spring Hill
https://www.apartments.com/westpark-townhomes-indianapolis-in/vl5hghe/,vl5hghe,46214,1711,3,1.5,1380,33,30,1711,39.78232,-86.29999,Chapel Hill Ben Davis,Chapel Hill Ben Davis
https://www.apartments.com/the-win-townhomes-indianapolis-in/dw9rvnh/,dw9rvnh,46220,2100,3,1.5,1333,91,38,2100,39.86764,-86.14152,Broad Ripple,Broad Ripple
https://www.apartments.com/the-fort-apartments-indianapolis-in/kjb3428/,kjb3428,46216,1458,3,3,1490,44,0,1458,39.8583,-86.00629,Indianapolis,Indianapolis
https://www.apartments.com/historic-irvington-flats-indianapolis-in/g4fl6zx/,g4fl6zx,46219,1469,2,2,1069,63,37,1469,39.76709,-86.07787,Irvington,Irvington
https://www.apartments.com/echo-ridge-indianapolis-in/ny1f3fm/,ny1f3fm,46239,2110,3,2,1204,10,0,250,39.71328,-86.01665,Five Points,Five Points
https://www.apartments.com/pangea-prairies-indianapolis-in/gl3g6zz/,gl3g6zz,46226,1108,3,1.5,1118,42,30,1108,39.84004,-86.06409,Devington,Devington
https://www.apartments.com/murphys-landing-indianapolis-in/m7hj3rh/,m7hj3rh,46217,1582,3,2,1200,60,0,1582,39.66597,-86.184,Dakota Ridge,Dakota Ridge
https://www.apartments.com/aura-indianapolis-in/lh8wmzg/,lh8wmzg,46228,2142,3,2,1508,5,23,2142,39.82589,-86.21032,Wynnedale Spring Hill,Wynnedale Spring Hill
https://www.apartments.com/apartments-marten-court-indianapolis-in/xgz8q4q/,xgz8q4q,46226,925,2,1.5,980,54,0,675,39.83355,-86.0296,Far Eastside,Far Eastside
https://www.apartments.com/the-brixton-beech-grove-in/k7h05y9/,k7h05y9,46107,1099,2,1.5,855,55,0,1099,39.69624,-86.0853,Beech Grove,Beech Grove
https://www.apartments.com/eagle-chase-indianapolis-in/d66lrdj/,d66lrdj,46254,1640,2,2,1473,28,32,1640,39.83418,-86.28628,Eagle Creek,Eagle Creek
https://www.apartments.com/eagle-lake-landing-indianapolis-in/lrsn5nd/,lrsn5nd,46224,2385,3,2.5,1395,28,0,2385,39.79228,-86.26266,Indianapolis,Indianapolis
https://www.apartments.com/pangea-courts-indianapolis-in/dn9c6vk/,dn9c6vk,46201,907,2,1.5,780,64,0,907,39.77836,-86.09458,Near Eastside,Near Eastside
https://www.apartments.com/woodbrook-apartments-indianapolis-in/e870xym/,e870xym,46254,1340,3,2,1100,41,27,250,39.84763,-86.24303,Snacks Guion Creek,Snacks Guion Creek
https://www.apartments.com/lux-on-capitol-indianapolis-in/gmdq7yy/,gmdq7yy,46204,1450,4,4,1536,92,64,1450,39.77529,-86.16086,North Meridian,North Meridian
https://www.apartments.com/castle-creek-apartments-indianapolis-in/l976t1d/,l976t1d,46250,1645,3,2,1273,50,27,1645,39.91818,-86.07129,Castleton,Castleton
https://www.apartments.com/sebring-court-indianapolis-in/z2q88qw/,z2q88qw,46224,1150,3,2.5,1237,12,28,1150,39.79152,-86.27182,Indianapolis,Indianapolis
https://www.apartments.com/rosewood-commons-indianapolis-in/lr6rxkd/,lr6rxkd,46254,1250,2,2,864,49,25,1250,39.85154,-86.23761,Snacks Guion Creek,Snacks Guion Creek
https://www.apartments.com/penn-street-tower-indianapolis-in/kegegfc/,kegegfc,46204,1700,2,1.5,1023,99,68,1700,39.76902,-86.15592,Circle City,Circle City
https://www.apartments.com/stonehedge-apartments-greenwood-in/t8hfdv9/,t8hfdv9,46142,1229,2,1.5,1014,38,0,1229,39.63348,-86.15167,Southside Indianapolis,Southside Indianapolis
https://www.apartments.com/river-west-flats-indianapolis-in/pn09lqt/,pn09lqt,46222,1521,2,1.5,880,17,40,1521,39.78283,-86.19071,Near Westside Indianapolis,Near Westside Indianapolis
https://www.apartments.com/cox-creek-at-reagan-crossing-indianapolis-in/szb9m37/,szb9m37,46234,1390,2,2,1105,15,0,300,39.77716,-86.33725,Avon,Avon
https://www.apartments.com/north-willow-indianapolis-in/76y2dfz/,76y2dfz,46260,1560,3,2.5,1665,57,35,1560,39.9133,-86.19272,St Vincent Greenbriar,St Vincent Greenbriar
https://www.apartments.com/edgewater-apartments-indianapolis-in/qpve4tw/,qpve4tw,46220,1768,2,2,1300,71,39,1768,39.87811,-86.1453,Broad Ripple,Broad Ripple
https://www.apartments.com/brookhaven-at-county-line-senior-apartments-indianapolis-in/1br2kp4/,1br2kp4,46227,870,2,2,1085,30,24,870,39.63722,-86.13995,Hill Valley,Hill Valley
https://www.apartments.com/timber-point-apartments-indianapolis-in/6280z5s/,6280z5s,46256,1405,4,2,1500,0,23,1405,39.87164,-86.04246,I-69 Fall Creek,I-69 Fall Creek
https://www.apartments.com/village-at-fall-creek-indianapolis-in/l9derhg/,l9derhg,46205,800,1,1.5,635,38,46,800,39.82166,-86.13684,Mapleton Fall Creek,Mapleton Fall Creek
https://www.apartments.com/southern-dunes-indianapolis-in/repm8z3/,repm8z3,46217,1869,3,2,1500,24,0,1869,39.66063,-86.19926,Southern Dunes,Southern Dunes
https://www.apartments.com/oak-park-indianapolis-in/ezedy1p/,ezedy1p,46227,1612,2,2,1660,48,31,1612,39.6444,-86.12177,South Perry,South Perry
https://www.apartments.com/home-place-senior-living-indianapolis-in/4bmdw0k/,4bmdw0k,46221,1450,2,1.5,1100,12,0,700,39.6662,-86.27324,Valley Mills,Valley Mills
https://www.apartments.com/the-jameson-indianapolis-in/t6r9gz8/,t6r9gz8,46260,1539,2,2,998,6,32,1539,39.90289,-86.18964,St Vincent Greenbriar,St Vincent Greenbriar
https://www.apartments.com/center-point-apartments-indianapolis-in/04cdkh2/,04cdkh2,46214,2105,3,2,1291,21,36,2105,39.81945,-86.27644,Eagle Creek,Eagle Creek
https://www.apartments.com/lockefield-gardens-indianapolis-in/19jndn4/,19jndn4,46202,1323,2,2.5,1450,73,49,1323,39.77943,-86.17402,Circle City,Circle City
https://www.apartments.com/olivewood-indianapolis-in/rht16l1/,rht16l1,46219,1150,2,2,864,37,28,1150,39.79589,-86.02866,East Warren,East Warren
https://www.apartments.com/reflections-apartments-indianapolis-in/1t1re46/,1t1re46,46260,1708,3,2.5,1400,11,30,1708,39.89986,-86.19112,Indianapolis,Indianapolis
https://www.apartments.com/the-villages-of-bent-tree-apartments-indianapolis-in/yh81mgv/,yh81mgv,46268,1709,2,2,1188,54,33,1709,39.90706,-86.21598,Augusta,Augusta
https://www.apartments.com/5700-madison-apartments-edgewood-on-madison-indianapolis-in/c7e1s0f/,c7e1s0f,46227,1295,2,2,998,50,29,1295,39.68179,-86.1316,Edgewood,Edgewood
https://www.apartments.com/wyckford-commons-indianapolis-in/rs48730/,rs48730,46214,1649,3,2.5,1576,53,30,1649,39.77637,-86.29749,Chapel Hill Ben Davis,Chapel Hill Ben Davis
https://www.apartments.com/overlook-at-valley-ridge-apartments-indianapolis-in/7k8mpny/,7k8mpny,46237,1405,3,2,1452,56,23,1405,39.66799,-86.07995,South Emerson,South Emerson
https://www.apartments.com/the-courts-of-monon-indianapolis-in/vg4ckge/,vg4ckge,46205,640,1,1.5,593,38,46,640,39.82272,-86.13705,Mapleton Fall Creek,Mapleton Fall Creek
https://www.apartments.com/carlton-apartments-indianapolis-in/9f0w2p4/,9f0w2p4,46268,1015,2,2,1140,26,33,1015,39.90541,-86.20854,Indianapolis,Indianapolis
https://www.apartments.com/martinique-terrace-indianapolis-in/62hlj5t/,62hlj5t,46227,1239,3,2,1300,27,23,1239,39.6677,-86.14689,Indianapolis,Indianapolis
https://www.apartments.com/polo-run-apartments-greenwood-in/x5bcy0p/,x5bcy0p,46142,2006,3,2,1274,64,0,2006,39.62871,-86.12909,Southside Indianapolis,Southside Indianapolis
https://www.apartments.com/river-crossing-indianapolis-in/n4zqlyq/,n4zqlyq,46240,2134,3,2,1433,42,30,2134,39.91422,-86.10386,Keystone,Keystone
https://www.apartments.com/citys-end-indianapolis-in/sfhrlg7/,sfhrlg7,46203,2199,2,2,1347,77,39,150,39.75217,-86.13407,Fountain Square,Fountain Square
https://www.apartments.com/mansfield-village-townhomes-indianapolis-in/dem9mml/,dem9mml,46227,1675,3,2.5,1690,43,20,1675,39.63553,-86.14995,Hill Valley,Hill Valley
https://www.apartments.com/dunbar-court-indianapolis-in/ec0t2cq/,ec0t2cq,46202,850,1,1.5,770,75,52,850,39.78156,-86.16882,Downtown Indianapolis,Downtown Indianapolis
https://www.apartments.com/the-otis-at-fort-ben-apartments-indianapolis-in/1c3lr96/,1c3lr96,46216,2230,3,2,1430,45,0,2230,39.85749,-86.0051,Indianapolis,Indianapolis
https://www.apartments.com/wesmont-indianapolis-in/cklkvzg/,cklkvzg,46202,1855,2,2,1200,41,41,1855,39.7874,-86.13915,Martindale-Brightwood,Martindale-Brightwood
https://www.apartments.com/cityview-on-meridian-indianapolis-in/svx9pp7/,svx9pp7,46208,2401,3,2,1500,74,50,2401,39.82521,-86.15612,Meridian Kessler,Meridian Kessler
https://www.apartments.com/the-lakes-of-georgetown-indianapolis-in/2qh9feb/,2qh9feb,46268,1100,3,2,1179,29,25,1100,39.87055,-86.24341,Augusta,Augusta
https://www.apartments.com/946-mlk-indianapolis-in/pd9q0lr/,pd9q0lr,46202,2318,3,2,1639,78,53,2318,39.78064,-86.16852,Circle City,Circle City
https://www.apartments.com/ninth-avenue-apartments-indianapolis-in/tp8pveb/,tp8pveb,46237,1369,3,1.5,1105,15,0,1369,39.70021,-86.09549,South Emerson,South Emerson
https://www.apartments.com/the-eclipse-apartments-indianapolis-in/e644vdq/,e644vdq,46260,1750,3,2.5,1600,73,33,1750,39.90949,-86.18596,St Vincent Greenbriar,St Vincent Greenbriar
https://www.apartments.com/coventry-park-village-indianapolis-in/h7wlcb2/,h7wlcb2,46237,1675,3,1.5,1690,19,30,1675,39.68682,-86.08459,South Emerson,South Emerson
https://www.apartments.com/the-life-at-arden-landing-indianapolis-in/sxgddj5/,sxgddj5,46254,1994,4,2.5,1330,30,30,1994,39.83259,-86.25452,International Market Place,International Market Place
https://www.apartments.com/churchman-woods-indianapolis-in/zvv30pw/,zvv30pw,46203,740,2,1.5,725,30,0,740,39.71507,-86.07633,Indianapolis,Indianapolis
https://www.apartments.com/ritter-manor-apartments-indianapolis-in/elthlyp/,elthlyp,46218,775,3,3,975,42,38,775,39.79013,-86.07433,Eastside,Eastside
https://www.apartments.com/turtle-creek-indianapolis-in/fsy27ds/,fsy27ds,46260,892,2,1.5,900,24,34,892,39.90616,-86.1921,St Vincent Greenbriar,St Vincent Greenbriar
https://www.apartments.com/wilshaw-apartments-speedway-in/e3wbn7q/,e3wbn7q,46224,1851,2,2,1128,50,0,1851,39.78685,-86.24053,Speedway,Speedway
https://www.apartments.com/the-life-at-wood-springs-indianapolis-in/rqfekh0/,rqfekh0,46254,1315,3,2,1266,11,33,1315,39.83712,-86.2741,Northwest High School,Northwest High School
https://www.apartments.com/country-club-apartments-indianapolis-in/syzgy54/,syzgy54,46227,810,2,1.5,621,58,34,810,39.72087,-86.15312,North Perry,North Perry
https://www.apartments.com/astoria-park-apartments-indianapolis-in/5091tqn/,5091tqn,46214,1270,2,1.5,960,27,33,1270,39.82019,-86.28622,Eagle Creek,Eagle Creek
https://www.apartments.com/brookwood-indianapolis-indianapolis-in/lxtc7jg/,lxtc7jg,46227,1095,3,2,1129,48,29,1095,39.68828,-86.14684,Edgewood,Edgewood
https://www.apartments.com/the-retreat-at-carmel-carmel-in/76sbd0z/,76sbd0z,46280,2305,3,2,1650,8,0,200,39.92919,-86.12873,Carmel,Carmel
https://www.apartments.com/the-park-at-greenhill-indianapolis-in/xprw3vp/,xprw3vp,46224,1700,4,2,1600,42,27,1700,39.7664,-86.26194,Garden City,Garden City
https://www.apartments.com/the-wylde-indianapolis-in/b27zf19/,b27zf19,46254,2102,2,2,1010,14,33,2102,39.8371,-86.27836,Eagle Creek,Eagle Creek
https://www.apartments.com/westminster-apartments-greenwood-in/k2npgyb/,k2npgyb,46142,1550,3,2,1368,62,0,1550,39.63357,-86.12978,Southside Indianapolis,Southside Indianapolis
https://www.apartments.com/the-timbers-apartments-indianapolis-in/x76zrsq/,x76zrsq,46237,1859,3,2,1500,25,22,1859,39.63828,-86.09145,South Perry,South Perry
https://www.apartments.com/oakbrook-village-apartments-indianapolis-in/58zpxtn/,58zpxtn,46254,1498,3,2,1204,32,25,1498,39.86386,-86.24429,Snacks Guion Creek,Snacks Guion Creek
https://www.apartments.com/tgm-autumn-woods-indianapolis-in/d1hy2wl/,d1hy2wl,46250,1465,2,2,1285,54,28,1465,39.91724,-86.07452,Castleton,Castleton
https://www.apartments.com/cambridge-commons-indianapolis-in/mcfe6hl/,mcfe6hl,46254,1249,2,2,864,34,29,1249,39.84243,-86.24394,Indianapolis,Indianapolis
https://www.apartments.com/riverview-apartments-indianapolis-in/hw97hb2/,hw97hb2,46222,1805,2,2,999,44,41,500,39.77427,-86.18991,Near Westside Indianapolis,Near Westside Indianapolis
https://www.apartments.com/oak-lake-at-crooked-creek-indianapolis-in/2lbq438/,2lbq438,46268,1010,2,2,1000,48,32,1010,39.90996,-86.2266,Augusta,Augusta
https://www.apartments.com/cherry-glen-indianapolis-in/rlyeph3/,rlyeph3,46227,899,2,2,864,43,29,350,39.71001,-86.11621,University Heights,University Heights
https://www.apartments.com/lakeshore-apartments-indianapolis-in/8qwppw3/,8qwppw3,46250,1718,2,2,1000,61,31,1718,39.90582,-86.08482,Castleton,Castleton
https://www.apartments.com/southport-at-buck-creek-indianapolis-in/zj50m0x/,zj50m0x,46227,1510,3,2.5,1800,45,29,1510,39.66432,-86.13416,South Perry,South Perry
https://www.apartments.com/chateau-in-the-woods-indianapolis-in/b7hgn49/,b7hgn49,46220,1334,3,2,1590,30,24,1334,39.86287,-86.09838,Allisonville,Allisonville
https://www.apartments.com/castleton-manor-apartments-indianapolis-in/q7hhdey/,q7hhdey,46220,1520,3,2.5,1870,57,0,1520,39.87878,-86.06904,Devonshire,Devonshire
https://www.apartments.com/sycamores-indianapolis-in/lfxzc1g/,lfxzc1g,46227,1911,4,3,3000,54,30,1911,39.65048,-86.13052,South Perry,South Perry
https://www.apartments.com/stanford-court-speedway-in/we92wyj/,we92wyj,46224,1048,2,2,1140,13,0,1048,39.79033,-86.26915,Speedway,Speedway
https://www.apartments.com/linden-square-indianapolis-in/q5yr41z/,q5yr41z,46234,1935,3,2.5,1377,29,0,1935,39.77982,-86.33122,Indianapolis,Indianapolis
https://www.apartments.com/st-agnes-indianapolis-in/6pz8wtt/,6pz8wtt,46202,795,1,1.5,750,60,56,795,39.78545,-86.15801,Near Northside,Near Northside
https://www.apartments.com/fallwood-apartments-indianapolis-in/07kg0l3/,07kg0l3,46220,1150,2,2,1300,10,0,1150,39.8503,-86.09786,Millersville,Millersville
https://www.apartments.com/veridian-castleton-indianapolis-in/e4v0xqm/,e4v0xqm,46250,1420,3,2,1416,20,0,200,39.89158,-86.0628,Allisonville,Allisonville
https://www.apartments.com/avery-point-indianapolis-in/e6rx97n/,e6rx97n,46250,1955,2,2.5,1150,33,30,1955,39.91121,-86.0494,Castleton,Castleton
https://www.apartments.com/riverbend-apartments-indianapolis-in/kd9l6e8/,kd9l6e8,46250,1525,2,2,1327,24,27,1525,39.91523,-86.08174,Castleton,Castleton
https://www.apartments.com/edison-at-meridian-hills-indianapolis-in/14y45t7/,14y45t7,46260,2129,3,2.5,2600,25,23,2129,39.87362,-86.17296,Delaware Trails,Delaware Trails
https://www.apartments.com/the-towers-at-crooked-creek-senior-housing-indianapolis-in/dedm88k/,dedm88k,46268,1121,2,1.5,828,58,28,1121,39.89932,-86.21779,Augusta,Augusta
https://www.apartments.com/wynbrooke-senior-apartments-indianapolis-in/3yqsq4g/,3yqsq4g,46298,1425,2,1.5,940,1,0,1425,39.79339,-86.33871,Avon,Avon
https://www.apartments.com/suncrest-apartments-indianapolis-in/js7tfx6/,js7tfx6,46241,1209,2,2,940,52,33,1209,39.75148,-86.2617,Garden City,Garden City
https://www.apartments.com/fountain-lake-villas-indianapolis-in/e55tvvn/,e55tvvn,46227,1100,3,2,1293,69,32,200,39.6394,-86.12187,South Perry,South Perry
https://www.apartments.com/the-sheldrake-apartments-indianapolis-in/gcybyew/,gcybyew,46208,900,2,1.5,830,68,52,900,39.79879,-86.15743,Near Northside,Near Northside
https://www.apartments.com/pangea-hills-indianapolis-in/1ebfcf4/,1ebfcf4,46224,1468,3,2,1076,31,32,1468,39.7729,-86.25445,Garden City,Garden City
https://www.apartments.com/meridian-lakes-indianapolis-in/6cmw9er/,6cmw9er,46260,1140,2,2,1140,9,23,1140,39.88802,-86.17099,Delaware Trails,Delaware Trails
https://www.apartments.com/pangea-vineyards-indianapolis-in/hsgrr03/,hsgrr03,46235,1200,2,1.5,840,39,35,1200,39.83137,-85.98991,Far Eastside,Far Eastside
https://www.apartments.com/gardens-of-canal-court-indianapolis-in/n2n426m/,n2n426m,46202,1568,2,2,1311,78,55,1568,39.77731,-86.16644,The Canal,The Canal
https://www.apartments.com/westbury-court-indianapolis-in/sxe2e05/,sxe2e05,46268,1075,3,2.5,1237,31,25,1075,39.89436,-86.2404,Augusta,Augusta
https://www.apartments.com/park-66-flats-indianapolis-in/1lgcv47/,1lgcv47,46220,1833,2,2,1228,74,39,1833,39.87615,-86.14376,Broad Ripple,Broad Ripple
https://www.apartments.com/creek-bay-at-meridian-woods-indianapolis-in/g7w9txz/,g7w9txz,46217,1145,2,2,1020,24,0,1145,39.66895,-86.17844,Linden Wood,Linden Wood
https://www.apartments.com/autumn-chase-indianapolis-in/bb8w3l9/,bb8w3l9,46227,1385,3,2,1315,4,16,1385,39.64537,-86.10235,South Perry,South Perry
https://www.apartments.com/spicewood-indianapolis-in/cfbjm7e/,cfbjm7e,46227,900,3,1.5,1152,49,34,900,39.71211,-86.15187,North Perry,North Perry
https://www.apartments.com/parkhaven-apartments-indianapolis-in/tx4j6k8/,tx4j6k8,46219,890,2,1.5,853,13,30,400,39.79421,-86.0276,East Warren,East Warren
https://www.apartments.com/the-stratford-indianapolis-in/b0derkb/,b0derkb,46224,750,3,2,1300,25,31,750,39.81323,-86.2503,Eagledale,Eagledale
https://www.apartments.com/pangea-fields-indianapolis-in/zkfrydz/,zkfrydz,46222,1426,3,2,1278,25,33,1426,39.8166,-86.21644,Eagledale,Eagledale
https://www.apartments.com/abney-lake-indianapolis-in/m86v9ql/,m86v9ql,46222,1113,3,1.5,1200,14,30,1113,39.82218,-86.21844,Eagledale,Eagledale
https://www.apartments.com/pleasant-run-senior-apartments-indianapolis-in/y6xs26s/,y6xs26s,46237,1420,2,1.5,940,26,23,1420,39.64506,-86.08631,South Perry,South Perry
https://www.apartments.com/tgm-shadeland-station-indianapolis-in/9kktqc6/,9kktqc6,46256,1335,2,2,1000,25,30,1335,39.88415,-86.04064,I-69 Fall Creek,I-69 Fall Creek
https://www.apartments.com/lake-castleton-indianapolis-in/qedv4jz/,qedv4jz,46256,1750,2,2.5,1234,53,33,1750,39.89247,-86.04506,I-69 Fall Creek,I-69 Fall Creek
https://www.apartments.com/harbour-pointe-indianapolis-in/k8t6sgb/,k8t6sgb,46205,1344,2,1.5,1065,19,32,1344,39.83699,-86.11344,Millersville,Millersville
https://www.apartments.com/the-legend-at-speedway-speedway-in/h0yhfl2/,h0yhfl2,46224,1171,2,1.5,896,54,0,1171,39.79611,-86.25251,Speedway,Speedway
https://www.apartments.com/canterbury-house-apartments-mann-road-indianapolis-in/21mgzzc/,21mgzzc,46221,1148,4,2,1383,1,0,1148,39.6689,-86.25131,Valley Mills,Valley Mills
https://www.apartments.com/metropolitan-fishers-fishers-in/423jv2l/,423jv2l,46038,1379,2,2,1006,21,0,1379,39.9359,-86.05721,Fishers,Fishers
https://www.apartments.com/grande-reserve-at-geist-indianapolis-in/p6wm8vs/,p6wm8vs,46236,1695,3,2,1381,54,0,1695,39.90129,-85.96557,Geist,Geist
https://www.apartments.com/512-e-minnesota-st-indianapolis-in/pe2bf9r/,pe2bf9r,46203,1125,2,1.5,905,63,39,1125,39.74493,-86.14895,Bates-Hendricks,Bates-Hendricks
https://www.apartments.com/briergate-indianapolis-in/s460sx4/,s460sx4,46229,905,2,1.5,852,23,30,250,39.80905,-86.00737,Far Eastside,Far Eastside
https://www.apartments.com/the-boardwalk-at-westlake-indianapolis-in/r7tm5g1/,r7tm5g1,46224,1044,3,2.5,1300,17,32,1044,39.77177,-86.26394,Garden City,Garden City
https://www.apartments.com/auburn-hill-indianapolis-in/rwx3ej1/,rwx3ej1,46224,1410,3,2,1202,44,34,1410,39.77829,-86.26218,Garden City,Garden City
https://www.apartments.com/the-connect-apartments-indianapolis-in/7dj986y/,7dj986y,46260,1450,3,2.5,1310,12,30,1450,39.90054,-86.19403,St Vincent Greenbriar,St Vincent Greenbriar
https://www.apartments.com/cross-creek-apartments-indianapolis-in/0zh5801/,0zh5801,46254,970,2,2,910,41,25,970,39.85794,-86.2428,Snacks Guion Creek,Snacks Guion Creek
https://www.apartments.com/spinnaker-court-indianapolis-in/704rmdz/,704rmdz,46214,984,2,2,1140,14,30,984,39.82,-86.29108,Eagle Creek,Eagle Creek
https://www.apartments.com/estates-of-creekside-apartments-indianapolis-in/jxbt7z5/,jxbt7z5,46227,1494,3,2,1175,61,27,1494,39.6489,-86.11477,South Perry,South Perry
https://www.apartments.com/the-hermitage-indianapolis-in/b01lk1b/,b01lk1b,46224,1265,3,2,1080,62,0,1265,39.79725,-86.25604,Indianapolis,Indianapolis
https://www.apartments.com/woods-of-castleton-indianapolis-in/694cxws/,694cxws,46256,1334,3,1.5,1325,34,34,1334,39.90704,-86.03915,I-69 Fall Creek,I-69 Fall Creek
https://www.apartments.com/pine-glen-apartments-indianapolis-in/w9l6zzk/,w9l6zzk,46227,1200,3,2,1457,62,27,1200,39.70603,-86.15529,North Perry,North Perry
https://www.apartments.com/park-at-eagle-creek-indianapolis-in/ryvxv93/,ryvxv93,46254,1696,3,2,1264,7,11,200,39.85147,-86.27963,Eagle Creek,Eagle Creek
https://www.apartments.com/eagle-creek-apartments-indianapolis-in/b2rgj4c/,b2rgj4c,46234,1535,3,2,1360,0,0,1535,39.82798,-86.31498,Eagle Creek,Eagle Creek
https://www.apartments.com/beechmill-apartments-indianapolis-in/rncfre2/,rncfre2,46227,1120,2,1.5,939,51,26,1120,39.64167,-86.13442,South Perry,South Perry
https://www.apartments.com/regency-lihtc-indianapolis-in/2zv7v1c/,2zv7v1c,46227,1088,3,1.5,1398,38,22,1088,39.68527,-86.15546,Southdale,Southdale
https://www.apartments.com/scandia-apartments-indianapolis-in/9er4df5/,9er4df5,46250,1679,3,2.5,1759,35,0,1679,39.92207,-86.07089,Castleton,Castleton
https://www.apartments.com/ayr-indianapolis-in/fkdb8hv/,fkdb8hv,46220,1954,2,2,1177,51,33,250,39.86594,-86.11725,Glendale,Glendale
https://www.apartments.com/the-lodge-at-trails-edge-indianapolis-in/1wp4yw6/,1wp4yw6,46240,1395,2,2,1084,32,18,1395,39.92478,-86.13803,Nora Far Northside,Nora Far Northside
https://www.apartments.com/the-continental-towers-at-vermont-place-indianapolis-in/lskywte/,lskywte,46204,1528,2,2,1100,96,67,1528,39.77318,-86.15808,Indianapolis,Indianapolis
